id,title,runtime,original_language,overview,popularity,tagline,genres,spoken_languages,keywords,directors,writers,averageRating,numVotes,cast,sex_nudity_summary,sex_nudity_score,year,NLP_nudity_score,Sexual_Nudity_Category,sex_nudity_summary_cleaned
57586,African Cats,89,en,"African Cats captures the real-life love, humor and determination of the majestic kings of the savanna. The story features Mara, an endearing lion cub who strives to grow up with her mother’s strength, spirit and wisdom; Sita, a fearless cheetah and single mother of five mischievous newborns; and Fang, a proud leader of the pride who must defend his family from a once banished lion.",11.728,,"Documentary, Adventure",English,"cat, africa, lion, lion cub, nature, duringcreditsstinger","Keith Scholey, Alastair Fothergill","Keith Scholey, John Truby, Owen Newman",7.5,6817,"Samuel L. Jackson, Patrick Stewart","None.  Animals mate off-screen, and there are a few scenes of animals nuzzling each other affectionately.",1.0,2011,0,None,"Animals mate off-screen, and there are a few scenes of animals nuzzling each other affectionately."
57276,Pina,106,de,"Pina is a feature-length dance film in 3D with the ensemble of the Tanztheater Wuppertal Pina Bausch, featuring the unique and inspiring art of the great German choreographer, who died in the summer of 2009.",7.601,"Dance, dance, otherwise we are lost.",Documentary,"English, Georgian, Spanish, Italian, Korean, Croatian, Portuguese, French, Russian, German","choreographer, choreography, modern dance",Wim Wenders,Wim Wenders,7.6,16241,"Regina Advento, Malou Airaudo, Ruth Amarante, Pina Bausch, Jorge Puerta, Mechthild Großmann, Rainer Behr, Andrey Berezin, Josephine Ann Endicott, Helena Pikon","None.  There is some artistic nudity in several dance sequences, but it is not sexualized.",1.0,2011,0,None,"There is some artistic nudity in several dance sequences, but it is not sexualized."
9821,The Mighty,100,en,"Kevin, an intelligent guy helps out Maxwell to improve his reading skills. In return, Kevin wants Maxwell to take him out places since he is not authorized to go out. Being the social outcasts of the town, Kevin and Maxwell come to realize that they are similar to each other and accept that they are ""freaks"" and nothing will stop them.",10.092,The quest for friendship is the noblest cause of all,"Drama, Comedy",English,"ohio, coming of age, disabled, learning disability, birth defect, suit of armor",Peter Chelsom,"Rodman Philbrick, Charles Leavitt",7.2,14220,"Sharon Stone, Elden Henson, Kieran Culkin, Gena Rowlands, Harry Dean Stanton, Meat Loaf, Jenifer Lewis, Dov Tiefenbach, Daniel Lee, James Gandolfini",None.  There is a scene where a boy and girl kiss.,1.0,1998,0,None,There is a scene where a boy and girl kiss.
127864,Blancanieves,104,es,"A black and white silent movie, based on the Snow White fairy tale, that is set in a romantic version of 1920s Seville and centered on a female bullfighter.",7.034,,"Drama, Fantasy",No Language,"matador (bullfighter), silent film, bull fight",Pablo Berger,"Pablo Berger, Jacob Grimm, Wilhelm Grimm",7.5,11829,"Maribel Verdú, Macarena García, Daniel Giménez Cacho, Ángela Molina, Inma Cuesta, Sofía Oria, Ramón Barea, Emilio Gavira, Josep Maria Pou, Sergio Dorado",None.  No sex or nudity.,1.0,2012,0,None,No sex or nudity.
13614,Katyn,122,pl,"On September 1st, 1939, Nazi Germany invades Poland, unleashing World War II. On September 17th, the Soviet Red Army crosses the border. The Polish army, unable to fight on two fronts, is defeated. Thousands of Polish men, both military and government officials, are captured by the invaders. Their fate will only be known several years later.",13.937,The untold story of the crime Stalin could not hide,"Drama, History, War","Ukrainian, German, Polish, Russian","based on novel or book, world war ii, kraków, poland, based on true story, war propaganda, historical event, stalinism, state security, 1940s, state crimes, soviet union history, polish history, russian war crimes",Andrzej Wajda,"Andrzej Mularczyk, Przemyslaw Nowakowski, Wladyslaw Pasikowski, Andrzej Wajda",7.1,17656,"Andrzej Chyra, Maja Ostaszewska, Artur Żmijewski, Danuta Stenka, Jan Englert, Magdalena Cielecka, Agnieszka Glińska, Paweł Małaszyński, Maja Komorowska, Władysław Kowalski",None. No sex or nudity.,1.0,2007,0,None,No sex or nudity.
24426,A.R.O.G,127,tr,Commander Logar fools Arif and sends him 1.000.000 years back in the time. He must civilize people from past to reach today.,5.725,,"Science Fiction, Fantasy, Comedy",Turkish,"pregnancy, time travel, prehistory, football (soccer)","Ali Taner Baltaci, Cem Yilmaz",Cem Yilmaz,7.4,46622,"Cem Yılmaz, Ozan Güven, Özkan Uğur, Nil Karaibrahimgil, Zafer Algöz, Özge Özberk, Hasan Kaçan, Muhittin Korkmaz, Metin Keçeci, İlker Ayrık",Mild. Some jokes of a sexual nature. A woman is shown in a revealing outfit. A man makes several suggestive comments.,3.0,2008,2,Mild,Some jokes of a sexual nature. A woman is shown in a revealing outfit. A man makes several suggestive comments.
13370,A Mighty Wind,91,en,"Director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell the story of '60s-era folk musicians, who, inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall.",12.131,"Back together for the first time, again.","Comedy, Music",English,"mockumentary, folk singer",Christopher Guest,"Christopher Guest, Eugene Levy",7.2,30014,"Bob Balaban, Christopher Guest, John Michael Higgins, Eugene Levy, Jane Lynch, Michael McKean, Catherine O'Hara, Parker Posey, Harry Shearer, Fred Willard","Mild. Some sexual innuendo and double entendres, mostly played for laughs.  A character is implied to have had multiple affairs.  A married couple is shown in bed together (clothed).  Some suggestive dancing.",2.0,2003,2,Mild,"Some sexual innuendo and double entendres, mostly played for laughs.  A character is implied to have had multiple affairs.  A married couple is shown in bed together (clothed).  Some suggestive dancing."
6077,13 Tzameti,93,fr,"Sebastian, a young man, has decided to follow instructions intended for someone else, without knowing where they will take him. Something else he does not know is that Gerard Dorez, a cop on a knife-edge, is tailing him. When he reaches his destination, Sebastian falls into a degenerate, clandestine world of mental chaos behind closed doors in which men gamble on the lives of others men.",6.762,,"Action, Thriller","French, Georgian, German","france, repair, test of courage, overdose, munition, black and white, drugs, gay theme, death game",Géla Babluani,Géla Babluani,7.3,18220,"George Babluani, Aurélien Recoing, Pascal Bongard, Fred Ulysse, Nicolas Pignon, Vania Vilers, Christophe Vandevelde, Olga Legrand, Augustin Legrand, Philippe Passon",Brief non-sexual nudity involving a woman's bare breasts.,2.0,2005,6,Moderate,Brief non-sexual nudity involving a woman's bare breasts.
121879,A Late Quartet,105,en,"When the beloved cellist of a world-renowned string quartet is diagnosed with a life threatening illness, the group's future suddenly hangs in the balance as suppressed emotions, competing egos and uncontrollable passions threaten to derail years of friendship and collaboration. As they are about to play their 25th anniversary concert — quite possibly their last — only their intimate bond and the power of music can preserve their legacy.",8.491,No arrangement is more beautiful … or more complicated.,"Music, Drama",English,"classical music, quartet",Yaron Zilberman,"Yaron Zilberman, Seth Grossman",7.1,15532,"Christopher Walken, Philip Seymour Hoffman, Mark Ivanir, Catherine Keener, Imogen Poots, Liraz Charhi, Madhur Jaffrey, Anne Sofie von Otter, Wallace Shawn, Pamela Quinn","Moderate; A married man in his 60's has an affair with a much younger woman (also a musician).  There are a few scenes of them kissing passionately, and one scene shows them in bed together (the woman's bare back is visible, the man's bare chest).  Some sexual dialogue.",4.0,2012,6,Moderate,"A married man in his 60's has an affair with a much younger woman (also a musician).  There are a few scenes of them kissing passionately, and one scene shows them in bed together (the woman's bare back is visible, the man's bare chest).  Some sexual dialogue."
376869,Neerja,122,hi,"Neerja is a portrayal on the life of the courageous Neerja Bhanot, who sacrificed her life while protecting the lives of 359 passengers on the Pan Am flight 73 in 1986. The flight was hijacked by a terrorist organization.",8.76,Fear Gave Her Courage,"Drama, Thriller",Hindi,"hijacking, biography, based on true story, airplane hijacking, terrorism, tragic event, heroine, flight attendant",Ram Madhvani,"Saiwyn Quadras, Sanyuktha Chawla Shaikh",7.6,24102,"Sonam Kapoor Ahuja, Shabana Azmi, Yogendra Tiku, Jim Sarbh, Abrar Zahoor, Ali Baldiwala, Kavi Shastri, Waqar Khan",None.,1.0,2016,0,None,
66150,Life in a Day,95,en,"A documentary shot by filmmakers all over the world that serves as a time capsule to show future generations what it was like to be alive on the 24th of July, 2010.",6.769,The story of one day on Earth.,"Documentary, Drama",English,"clip show, poetic documentary, human spirit","Tegan Bukowski, Loressa Clisby, Kevin Macdonald, Hiroaki Aikawa, Natalia Andreadis, Jack Attridge, Cristina Bocchialini, Zillah Bowes, Andrea Dalla Costa, Lisa Cottrell-Bentley, Alejo Crisóstomo, Sócrates Cuadri, Ayman El Gazwy, Shawn Gadberry, Seth Grant, Jane Haubrich, Soma Helmi, Jennifer M. Howd, Clementine Isaac, Aditya Kolli, Gabor Kukucska, Francesco La Regina, Frederic Lumiere, Marek Mackovic, Zuqy Cruz Marquez, Linda Matarasso, Kevin McMahon, Joseph Michael, Joaquin Montalvan, Lilit Movsisyan, Emmanuelle Pickett, Christopher Redmond, Alejandro Romeo, Alaa Sheikh Hassan, Marcus Tedenryd",,7.6,15653,"Cindy Baer, Moica, Drake Shannon",Mild.  A couple is shown in bed together (no nudity or sexual activity is shown). A woman breastfeeds her baby. Some women are shown wearing bikinis.,2.0,2011,0,None,A couple is shown in bed together (no nudity or sexual activity is shown). A woman breastfeeds her baby. Some women are shown wearing bikinis.
854239,Till,131,en,"The true story of Mamie Till Mobley’s relentless pursuit of justice for her 14 year old son, Emmett Till, who, in 1955, was lynched while visiting his cousins in Mississippi.",18.844,Witness the power of a mother’s love.,"Drama, History",English,"chicago, illinois, mother, funeral, son, based on true story, racist, grief, murder, racism, justice, casket, lynching, death of son, woman director, 1950s, civil rights movement",Chinonye Chukwu,"Michael Reilly, Keith Beauchamp, Chinonye Chukwu",7.2,16476,"Danielle Deadwyler, Jalyn Hall, Frankie Faison, Haley Bennett, John Douglas Thompson, Whoopi Goldberg, Jayme Lawson, Tosin Cole, Kevin Carroll, Sean Patrick Thomas",None.  The film focuses on the aftermath of a brutal murder and the fight for justice.,1.0,2022,0,None,The film focuses on the aftermath of a brutal murder and the fight for justice.
32579,Under the Same Moon,106,es,"Tells the parallel stories of nine-year-old Carlitos and his mother, Rosario. In the hopes of providing a better life for her son, Rosario works illegally in the U.S. while her mother cares for Carlitos back in Mexico.",13.731,The love between a mother and a son knows no Boundraries.,Drama,"English, Spanish",woman director,Patricia Riggen,Ligiah Villalobos,7.3,7577,"Adrian Alonso, Kate del Castillo, Eugenio Derbez, Maya Zapata, Carmen Salinas, Angelina Peláez, Gabriel Porras, America Ferrera, María Rojo, Jesse Garcia",Mild; A woman is shown in her bra and underwear briefly. A man and woman kiss. Some sexual references.,2.0,2008,4,Mild,A woman is shown in her bra and underwear briefly. A man and woman kiss. Some sexual references.
21345,City of Life and Death,132,zh,"In 1937, during the height of the Second Sino-Japanese War, the Imperial Japanese Army has just captured Nanjing, then-capital of the Republic of China. What followed was known as the Nanking Massacre, or the Rape of Nanking, a six week period wherein tens of thousands of Chinese soldiers and civilians were killed.",11.514,,"Drama, History, War","German, Mandarin, English, Japanese","war crimes, mass murder, war victim, second sino-japanese war (1937-45), massacre, japanese army, duringcreditsstinger, imperial japan, nanking massacre china 1937, 1930s, nanjing, japanese occupation of china",Chuan Lu,Chuan Lu,7.7,11968,"Ye Liu, Gao Yuanyuan, Hideo Nakaizumi, John Paisley, Beverly Peckous, Fan Wei, Qin Lan, Ryu Kohata, Jiang Yiyan, Yao Di","Moderate.  Several scenes depict women being forced into sexual slavery by Japanese soldiers.  While no actual intercourse is shown, there are scenes of implied rape and one scene where a woman is forced to disrobe.  There is also some nudity shown in a bathhouse scene, though it is not sexualized.",6.0,2009,0,None,"Several scenes depict women being forced into sexual slavery by Japanese soldiers.  While no actual intercourse is shown, there are scenes of implied rape and one scene where a woman is forced to disrobe.  There is also some nudity shown in a bathhouse scene, though it is not sexualized."
